,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
112,2758976,2759346,2759688,2760003,2759886,2759905,2759848,2760109,2759360,2759117,2759568,2759574,2759109,2759464,2759342,2759243,2758952,2759062,2759137,2760003,2759250,2760075,2760096,2759144,2760025,2759501,2759669,2759243,2760104,2759881,2759357,2759249,2760007,2759509,2759456,2758957,2759492,2759808,2759531,2759870,2759679,2759183,2759251,2759913,2759338,2759049,2758926,2760014,2758922,2759701,2759595,2759009,2759397,2759092,2759052,2759061,2759179,2760112,2759034,2760009,2759723,2759389,2760094,2759864,2759813,2758980,2759716,2759006,2759292,2759286,2759756,2759339,2759450,2759808,2759891,2759158,2759141,2759372,2759291,2759305,2759349,2758930,2759354,2759972,2759990,2759882,2760122,2759152,2759064,2759347,2759102,2760077,2759045,2759961,2759320,2759344,2759768,2759515,2759669
113,2759923,2759348,2759280,2759201,2758999,2759259,2759146,2759162,2759443,2759523,2759738,2758942,2759581,2759045,2759295,2759913,2759070,2759987,2758969,2759286,2759987,2759202,2759060,2759201,2759820,2758958,2759600,2759189,2759551,2758946,2759033,2759782,2758981,2759490,2759082,2759314,2759598,2759658,2759245,2759713,2758926,2758924,2759164,2759206,2759378,2759101,2759742,2759139,2759799,2760073,2759373,2759643,2760123,2759922,2759686,2759101,2760044,2759627,2758943,2758960,2760121,2759188,2759509,2759885,2759284,2758971,2760113,2760130,2759052,2759233,2759510,2760109,2759004,2759864,2759367,2759927,2758923,2759536,2759004,2758926,2759342,2759979,2759873,2759217,2759660,2759345,2759221,2759827,2759526,2759983,2759480,2760081,2759193,2759293,2759601,2759292,2759332,2759086,2759065
114,2759978,2759438,2759309,2759903,2759657,2760063,2759957,2759483,2759289,2759208,2759451,2759381,2759165,2759499,2759499,2759355,2759346,2759068,2758915,2759987,2759509,2758971,2760038,2759631,2759951,2760028,2759624,2759015,2759600,2759585,2759100,2759016,2759552,2759285,2759968,2759926,2759593,2759687,2759366,2759872,2759502,2759209,2759022,2759951,2759609,2759074,2758944,2759941,2758964,2759969,2759052,2760129,2760091,2759813,2760076,2759297,2759563,2759523,2760090,2759699,2759347,2759899,2759988,2759756,2759187,2758990,2759645,2759774,2759855,2760000,2759456,2759959,2759717,2759273,2759647,2759783,2760085,2759530,2759563,2759756,2759647,2759745,2760008,2758980,2759462,2759667,2758964,2759158,2760129,2759988,2759968,2759706,2759817,2759323,2759107,2759805,2758973,2759160,2759810
115,2759054,2759554,2759316,2759493,2759273,2759493,2759952,2759941,2759957,2759101,2759777,2759795,2759507,2759501,2759098,2759910,2759618,2760065,2760125,2759559,2759972,2759670,2758999,2759049,2759187,2758979,2759479,2759272,2758978,2759467,2759696,2759827,2759396,2759178,2759343,2759293,2759445,2759550,2759206,2760080,2759999,2759958,2759629,2759888,2760044,2759576,2759843,2759158,2758963,2759961,2759112,2759376,2758928,2759318,2760112,2759369,2759632,2759707,2759871,2759514,2759451,2759260,2758960,2759678,2759062,2759284,2760004,2760055,2759369,2759451,2760091,2759515,2759606,2759058,2759781,2759849,2759718,2759622,2760078,2759879,2759865,2758946,2759903,2759067,2759371,2759752,2759455,2759985,2759384,2759686,2759669,2759295,2759212,2758978,2759637,2759998,2759953,2759894,2759347
116,2759435,2759316,2759452,2759939,2759663,2759185,2758949,2759781,2759135,2759692,2759076,2759742,2759446,2759267,2759587,2759865,2759496,2759992,2759696,2759623,2759586,2759133,2759866,2760141,2759656,2759232,2759045,2760127,2759212,2759618,2759762,2759329,2759971,2758944,2759135,2759620,2760080,2759627,2759077,2760075,2759279,2759490,2759489,2759881,2759457,2760003,2759116,2758924,2759916,2759525,2759682,2759673,2759343,2759136,2758942,2758962,2758979,2759259,2759771,2758999,2759361,2759842,2759339,2759511,2759339,2758953,2759986,2759660,2759489,2759842,2759236,2759661,2760104,2759359,2759035,2759298,2759622,2759293,2759015,2759201,2759337,2759177,2759381,2760068,2759716,2759058,2759136,2760037,2758917,2759716,2759452,2758951,2759615,2759145,2759281,2759245,2760104,2759342,2759713
117,2759245,2759345,2759689,2759576,2759645,2759562,2759461,2759803,2759730,2759689,2759755,2760021,2759576,2759380,2759196,2759109,2759365,2759802,2760009,2760071,2759295,2759589,2759589,2759298,2760044,2759182,2758974,2759283,2759521,2760003,2759717,2759075,2759014,2759322,2759546,2759997,2759016,2759714,2758941,2759381,2759671,2759764,2759861,2759114,2760094,2759507,2759378,2759297,2759570,2759215,2759987,2758945,2759742,2759311,2759045,2759065,2759432,2760137,2758924,2759462,2759851,2759516,2760085,2760143,2760025,2759871,2760001,2758932,2760007,2758941,2760068,2759526,2760112,2759210,2760041,2759235,2759370,2759585,2759027,2759691,2760084,2759800,2759033,2759161,2759752,2759592,2759888,2759144,2759834,2759497,2759015,2760094,2759052,2760143,2759702,2759774,2760112,2758935,2758972
118,2760003,2759437,2759530,2759624,2759789,2759563,2759048,2759980,2759703,2759185,2759467,2758989,2759046,2760119,2759314,2759050,2759594,2759846,2759661,2760112,2759658,2759757,2759691,2759152,2760132,2759346,2759301,2759914,2759230,2758939,2759479,2758980,2759366,2759194,2759497,2759877,2760068,2759086,2759343,2760007,2759238,2759967,2759530,2760076,2759296,2759948,2759064,2759242,2759935,2759741,2759650,2759014,2759919,2759070,2758983,2758999,2759623,2759293,2760013,2759853,2759070,2759242,2759438,2759939,2759798,2758951,2759275,2759286,2759993,2759966,2759978,2759105,2760078,2758927,2759985,2759698,2759029,2759703,2759822,2759285,2759100,2758937,2759529,2759656,2759336,2759846,2758985,2759035,2760029,2759279,2759833,2759572,2759536,2760029,2759074,2759462,2758927,2760087,2759195
119,2759893,2759353,2759027,2759967,2759125,2759119,2759477,2759654,2759789,2759217,2759607,2759348,2759458,2759835,2758941,2759610,2759140,2758968,2759987,2760045,2760026,2759098,2759347,2759692,2759824,2759574,2759371,2759338,2759380,2759399,2758915,2759772,2759075,2759580,2759782,2760051,2759948,2759761,2759060,2760013,2760106,2759908,2759469,2759436,2759277,2759225,2759891,2759448,2760025,2759076,2759653,2759202,2759568,2759078,2758920,2759750,2760122,2759550,2760088,2759466,2760096,2759997,2759146,2759127,2759213,2759275,2759250,2759381,2759201,2759087,2759350,2759780,2759829,2759686,2759872,2759688,2759116,2759849,2760040,2759531,2759169,2759502,2759053,2759521,2759125,2759177,2759296,2759546,2759642,2759067,2760114,2759771,2759168,2759236,2759793,2759888,2759793,2760052,2759558
120,2760118,2759770,2760135,2759277,2760046,2759489,2759137,2759283,2758945,2759518,2759953,2759144,2758942,2760101,2759664,2759623,2759858,2759098,2759794,2759315,2759551,2759140,2758960,2759639,2759477,2759494,2760104,2759986,2759320,2759608,2759218,2759699,2759800,2758923,2759750,2759497,2759623,2759866,2760092,2759871,2759915,2759651,2760121,2759146,2760051,2759458,2759463,2759658,2759898,2759527,2759816,2759547,2760089,2759020,2759197,2759294,2759909,2759674,2760106,2759639,2760122,2759745,2759547,2760009,2758958,2759730,2759209,2759443,2759698,2759609,2759265,2759939,2760088,2759007,2758943,2759983,2760143,2759877,2759600,2758914,2759732,2758985,2758960,2759134,2760136,2759884,2759101,2759356,2759292,2760070,2759366,2758929,2759009,2759198,2759354,2759843,2759110,2759695,2759571
121,2759371,2759376,2759147,2760136,2759158,2759074,2759639,2758922,2758937,2758957,2759186,2759968,2759227,2759358,2759954,2759561,2759622,2759144,2760019,2760136,2759834,2759646,2760109,2760077,2759848,2759979,2760071,2758947,2759683,2759713,2759732,2759602,2759842,2760005,2759094,2759650,2759856,2759164,2759724,2759663,2759781,2759006,2759399,2759014,2759931,2759384,2760109,2760039,2759639,2759510,2759546,2759216,2758930,2759530,2759828,2759536,2759337,2759885,2759600,2759783,2760124,2759384,2759082,2759546,2759958,2759031,2759368,2759372,2759644,2759665,2759505,2759390,2759087,2759536,2759454,2759267,2759463,2759366,2759555,2760130,2759262,2759391,2759997,2760066,2758941,2759054,2759469,2759965,2760100,2759509,2759908,2759682,2759200,2759365,2760042,2759492,2759894,2760072,2759295
122,2759877,2760071,2759116,2759997,2759602,2760080,2759267,2759479,2760049,2760100,2759012,2759722,2759452,2759642,2759872,2759207,2759153,2759198,2759067,2759251,2759144,2758957,2759064,2759865,2759865,2759347,2759997,2759463,2759126,2759383,2758968,2759462,2758931,2759699,2759073,2759196,2759568,2759703,2759378,2760064,2759172,2759687,2759431,2760041,2759872,2759976,2759527,2759137,2759671,2759926,2759202,2759738,2759378,2759916,2759360,2759941,2759152,2758931,2759785,2759389,2759521,2759467,2759010,2759490,2759978,2759807,2759911,2759540,2759261,2759805,2759581,2759272,2759679,2758928,2760014,2759064,2759208,2759440,2759599,2759088,2759140,2759718,2759027,2759301,2758921,2759926,2759910,2759507,2759189,2759013,2759343,2759216,2759272,2759207,2760044,2759770,2760038,2760025,2759187
123,2759658,2759396,2759226,2759735,2759757,2759596,2759382,2759518,2759665,2759754,2759556,2759577,2759196,2759474,2759522,2759210,2759193,2760132,2759017,2759355,2759355,2758961,2759906,2760062,2759566,2759807,2759102,2760112,2759999,2759933,2759052,2759751,2759857,2759162,2759673,2760063,2759968,2760090,2760062,2759756,2759858,2759271,2760131,2759578,2759039,2759688,2759004,2758972,2759747,2760085,2759194,2759694,2760033,2760059,2759432,2759053,2759780,2759329,2760026,2759984,2759187,2759518,2759062,2759693,2758968,2759298,2759861,2759682,2759254,2759510,2759351,2759217,2759462,2759031,2760012,2759785,2759987,2759548,2760003,2759259,2759137,2759275,2759133,2759566,2759492,2759761,2759687,2759478,2759449,2759944,2759992,2759707,2759117,2760076,2759593,2759495,2759128,2759574,2759211
124,2759721,2759762,2759288,2759435,2759554,2759963,2759574,2759843,2759741,2759496,2759686,2760032,2759011,2759210,2759127,2759189,2758944,2760049,2759029,2759837,2759267,2759510,2759884,2759699,2759818,2759527,2759282,2759303,2759687,2760087,2759772,2760043,2759752,2759622,2759835,2759754,2759221,2759321,2759807,2759259,2759813,2759751,2759623,2759480,2759294,2759296,2759033,2759198,2759093,2759816,2759296,2759599,2759474,2759295,2759252,2759127,2759233,2759274,2759317,2759266,2759193,2759792,2759435,2759822,2759356,2759702,2760124,2759799,2759652,2760058,2759906,2759596,2759911,2758937,2759394,2759877,2759346,2759387,2759346,2759280,2759868,2759219,2759847,2759536,2759796,2759645,2759070,2759097,2759473,2759072,2759489,2758923,2759916,2759072,2759160,2759147,2759836,2759227,2759112
125,2759239,2758960,2760131,2759713,2759976,2759882,2760056,2759757,2760029,2759396,2759092,2759531,2759094,2759349,2759261,2760038,2759492,2759648,2759193,2760109,2759359,2759485,2759682,2759130,2759230,2759936,2759109,2759273,2759006,2759574,2759531,2759320,2758965,2759756,2759629,2759182,2759935,2759340,2759780,2760025,2759870,2759596,2759652,2759266,2759736,2758939,2758914,2759391,2759721,2759692,2759286,2759595,2759269,2759167,2759340,2759194,2759990,2760077,2759501,2759559,2758927,2759550,2759291,2759618,2759683,2760128,2759213,2759859,2759594,2759446,2759301,2759905,2759208,2759515,2759615,2759351,2759384,2759367,2759805,2758957,2759077,2759665,2759769,2759684,2759317,2759813,2759858,2759394,2759288,2760009,2759648,2759622,2759464,2759627,2758922,2758961,2759796,2759622,2759707
126,2760128,2759899,2760012,2758963,2760044,2759649,2760128,2759748,2759178,2759490,2759978,2759301,2759866,2759587,2759225,2759979,2759999,2759911,2758951,2760088,2759988,2759524,2759572,2760114,2759585,2759615,2759533,2760080,2760069,2759250,2759130,2759197,2759395,2759179,2760141,2759491,2759000,2759779,2759441,2759616,2759386,2759020,2759756,2759437,2758985,2759715,2759072,2759828,2759203,2759797,2760099,2759369,2759077,2759345,2759230,2760085,2759466,2759620,2759522,2759295,2759318,2759919,2758973,2759738,2759230,2759259,2759307,2760109,2759798,2759302,2759645,2759245,2759314,2759157,2759021,2759254,2759990,2759643,2759843,2760080,2759126,2759007,2759827,2759195,2759436,2759480,2759722,2760141,2759235,2758976,2759148,2759076,2759885,2759242,2759706,2759874,2759177,2759332,2759787
127,2759169,2759684,2760039,2759641,2758976,2759286,2759747,2759692,2759559,2760066,2759523,2759152,2759857,2759144,2759849,2759875,2759246,2759507,2759788,2759935,2759378,2759841,2759507,2759641,2759710,2759693,2759495,2759146,2759339,2759103,2759921,2759779,2759187,2759592,2759505,2759123,2758963,2759182,2759168,2759563,2758978,2759780,2759890,2759013,2759464,2759956,2759977,2759872,2759742,2759691,2759311,2760099,2759820,2759965,2759990,2759183,2759491,2758953,2759168,2759087,2759566,2759651,2759279,2759462,2759976,2759778,2759050,2759222,2758936,2759240,2758983,2759018,2759119,2759274,2759477,2759949,2759796,2759793,2759196,2759716,2759387,2759582,2759006,2759436,2760086,2759492,2759058,2759380,2759698,2758917,2760076,2760056,2759068,2759067,2759295,2759356,2759612,2759387,2759654
128,2759642,2759176,2760006,2759796,2759776,2759877,2758935,2759078,2759038,2758928,2759524,2759346,2759888,2760075,2759620,2759885,2759155,2758939,2759332,2759191,2758944,2759370,2758916,2758937,2759348,2759528,2759437,2759953,2760053,2759070,2759781,2759029,2758964,2759399,2759011,2759302,2759550,2759055,2759078,2759505,2759451,2760021,2759449,2760100,2759590,2759872,2759456,2759375,2759779,2759323,2759893,2759457,2759495,2759828,2759628,2759375,2760079,2760040,2759092,2759134,2758944,2759972,2759846,2759515,2759547,2759877,2759833,2759431,2759259,2759706,2759187,2759969,2759277,2759451,2759923,2759372,2759077,2760022,2759355,2759348,2759095,2759303,2760018,2759359,2759551,2759072,2760101,2759944,2758986,2759450,2759217,2759145,2759797,2759231,2760008,2760000,2759688,2759171,2759463
129,2759816,2760080,2759114,2759162,2759294,2759496,2759651,2759632,2759044,2759009,2759248,2759741,2759972,2759904,2759518,2759701,2759372,2759580,2759182,2759777,2759587,2759518,2758936,2759723,2759016,2759663,2759182,2759977,2759651,2759568,2759787,2759552,2758982,2760089,2759567,2759354,2759304,2759696,2759599,2759345,2759555,2759548,2760064,2758916,2759109,2759947,2759875,2760078,2760125,2759305,2759635,2759177,2759461,2759073,2759582,2760069,2759029,2759935,2759724,2759874,2759875,2759608,2759191,2759895,2759332,2759366,2759974,2759918,2760069,2759473,2759251,2759541,2759577,2759834,2759248,2758947,2760129,2759304,2759670,2759651,2759133,2759321,2759580,2760033,2759060,2758972,2759449,2759092,2758960,2760123,2759342,2759269,2759069,2759017,2758940,2759162,2758982,2759505,2758961
130,2759623,2759803,2759993,2759053,2759452,2759939,2760104,2759782,2759974,2759342,2760114,2759046,2758964,2760141,2759687,2759718,2759299,2759464,2759734,2759053,2759464,2759462,2759755,2759231,2760045,2759776,2759649,2760111,2759736,2759239,2760001,2759116,2759692,2759246,2759931,2760045,2759329,2760063,2759348,2759754,2759805,2759715,2759976,2759127,2759776,2759233,2759578,2759507,2760000,2759645,2759435,2759340,2759562,2759976,2759768,2759210,2759807,2759726,2758962,2759757,2759717,2759272,2759817,2759446,2759651,2759689,2759055,2759349,2760006,2759177,2758968,2759064,2759467,2759910,2759723,2759228,2759919,2759125,2758952,2759094,2759222,2759904,2759947,2759164,2759695,2759674,2758953,2759485,2759937,2759637,2759048,2759893,2759013,2759715,2759238,2759913,2759585,2759826,2759555
131,2759646,2759445,2759493,2759689,2759128,2759935,2760069,2758914,2759126,2759891,2759105,2759123,2760062,2759110,2759130,2759703,2759644,2759128,2759053,2759322,2759046,2759052,2759010,2759524,2759752,2759437,2759183,2759842,2759855,2759925,2759734,2759158,2759618,2759301,2759946,2759401,2759703,2759076,2759304,2759291,2759064,2759775,2759357,2759319,2759694,2758943,2759301,2759499,2759568,2759172,2759627,2759049,2758946,2759644,2759371,2759233,2759654,2759261,2760100,2759923,2759259,2759118,2758927,2759300,2759906,2759156,2759284,2759301,2760066,2759926,2759297,2759209,2759918,2759322,2759221,2759577,2759311,2759373,2758955,2759649,2759602,2759711,2759931,2759618,2758943,2759772,2759492,2759752,2759946,2759145,2759239,2759492,2760050,2759271,2759337,2760038,2759246,2759269,2759344
132,2759110,2759456,2759164,2759395,2759530,2759479,2759045,2759914,2759988,2760080,2759724,2759732,2759216,2759925,2758930,2759944,2759380,2759320,2759918,2759189,2759649,2759997,2759311,2759385,2759961,2759656,2759216,2759506,2759705,2759182,2759822,2759348,2758941,2759651,2759463,2760029,2759218,2760114,2759656,2759732,2758969,2760096,2759433,2759459,2759164,2759894,2759751,2759817,2760056,2759265,2759106,2760065,2758927,2759862,2760004,2759271,2759299,2759053,2759152,2759602,2759432,2759437,2759373,2759715,2759793,2759239,2759547,2758944,2759792,2759911,2759049,2759347,2760013,2760111,2759081,2759956,2759454,2759764,2759297,2759127,2759745,2759919,2759490,2759909,2759378,2759283,2758921,2759705,2759045,2760002,2759623,2759213,2759340,2759038,2760059,2759952,2759754,2759619,2759548
133,2759590,2759113,2759467,2760025,2760073,2759397,2759459,2759147,2758916,2759946,2759206,2759007,2759702,2758928,2760006,2759707,2759135,2759836,2758935,2759230,2759095,2759165,2759133,2759017,2759045,2759713,2759754,2760022,2760052,2760129,2759813,2759191,2759035,2759107,2759638,2759923,2759969,2759196,2760022,2759714,2759973,2759559,2759194,2759467,2759973,2758951,2759554,2759643,2759708,2759914,2759705,2759022,2759545,2759137,2759754,2759813,2759576,2759010,2759096,2759612,2759028,2759678,2760070,2759785,2759145,2759169,2759009,2759548,2759829,2759686,2759048,2759465,2759169,2759052,2759651,2759556,2759367,2759065,2760135,2759355,2760072,2759699,2759966,2759329,2759311,2759590,2759941,2759016,2759540,2759317,2759000,2759702,2759862,2759317,2759476,2759092,2759193,2759752,2759047
134,2760124,2759713,2760009,2758940,2759539,2759656,2759927,2759759,2759477,2759332,2760041,2759319,2758951,2759284,2759592,2759574,2759973,2758977,2758932,2759654,2759714,2759637,2759642,2759625,2759727,2759275,2759895,2758926,2759284,2759561,2759004,2760092,2760084,2759527,2758953,2759233,2759169,2759467,2760122,2759163,2759353,2759645,2759918,2758951,2759432,2759587,2760136,2760075,2758945,2759074,2759835,2759168,2760027,2758971,2759062,2760037,2759437,2759200,2759199,2758969,2759708,2759394,2759275,2759281,2759061,2759271,2759779,2759946,2759376,2758977,2759136,2760055,2759376,2759458,2759284,2759160,2758981,2759864,2759134,2759235,2760047,2759833,2759622,2759788,2759465,2759698,2759397,2759015,2760046,2759888,2759451,2758931,2759761,2759744,2759699,2759375,2759706,2760004,2759708
